Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
17,47382,2,2,84.0,116.0,42.0,42.0,42.0,0.0,58.0,58.0,58.0,0.0,4221.012198725254,84.42024397450508,15794.0,27350.814,47376.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,42.21012,42.21012,42.0,58.0,48.4,8.763561,76.8,0,0,0,0,0,0,0,0,1.0,60.5,42.0,58.0,0,0,0,0,0,0,2,84,2,116,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,20996,2,2,84.0,140.0,42.0,42.0,42.0,0.0,70.0,70.0,70.0,0.0,10668.698799771384,190.51247856734616,6998.6665,12118.582,20992.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,95.25624,95.25624,42.0,70.0,53.2,15.336231,235.2,0,0,0,0,0,0,0,0,1.0,66.5,42.0,70.0,0,0,0,0,0,0,2,84,2,140,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,116041953,31,28,1034.0,1422.0,436.0,0.0,33.35484,107.49808,705.0,0.0,50.785713,184.78262,21.16475926598719,0.5084368064711906,2.0007234e+06,3.9690942e+06,1.0022255e+07,1.0,1.1604195e+08,3.868065e+06,4.8781455e+06,1.0063159e+07,1.0,1.1065021e+08,4.098156e+06,5.0293815e+06,1.0063193e+07,2.0,0,0,0,0,644,848,0.26714477,0.24129204,0.0,705.0,40.933334,146.98978,21605.996,0,0,0,0,1,0,0,0,0.0,41.627117,33.35484,50.785713,0,0,0,0,0,0,31,1034,28,1422,8192,242,29,20,52446.727,35282.234,158493.0,40843.0,1.0006706e+07,8551.598,1.0022255e+07,9.985482e+06,Benign
17,21190,2,2,70.0,102.0,35.0,35.0,35.0,0.0,51.0,51.0,51.0,0.0,8117.036337895233,188.7682869277961,7063.3335,12228.856,21184.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,40,94.38414,94.38414,35.0,51.0,41.4,8.763561,76.8,0,0,0,0,0,0,0,0,1.0,51.75,35.0,51.0,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,47551,2,2,70.0,102.0,35.0,35.0,35.0,0.0,51.0,51.0,51.0,0.0,3617.168934407268,84.1202077769132,15850.333,27448.387,47545.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,42.060104,42.060104,35.0,51.0,41.4,8.763561,76.8,0,0,0,0,0,0,0,0,1.0,51.75,35.0,51.0,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,21211,2,2,88.0,164.0,44.0,44.0,44.0,0.0,82.0,82.0,82.0,0.0,11880.627976050162,188.58139644524067,7070.3335,12241.847,21206.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,94.290695,94.290695,44.0,82.0,59.2,20.813457,433.2,0,0,0,0,0,0,0,0,1.0,74.0,44.0,82.0,0,0,0,0,0,0,2,88,2,164,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,45275,2,2,88.0,164.0,44.0,44.0,44.0,0.0,82.0,82.0,82.0,0.0,5565.985643290999,88.3489784649365,15091.667,26135.203,45270.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,64,44.174488,44.174488,44.0,82.0,59.2,20.813457,433.2,0,0,0,0,0,0,0,0,1.0,74.0,44.0,82.0,0,0,0,0,0,0,2,88,2,164,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,21267,2,2,104.0,136.0,52.0,52.0,52.0,0.0,68.0,68.0,68.0,0.0,11285.089575398504,188.0848262566417,7089.0,12274.178,21262.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,94.04241,94.04241,52.0,68.0,58.4,8.763561,76.8,0,0,0,0,0,0,0,0,1.0,73.0,52.0,68.0,0,0,0,0,0,0,2,104,2,136,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,21001,2,2,104.0,234.0,52.0,52.0,52.0,0.0,117.0,117.0,117.0,0.0,16094.4716918242,190.46712061330413,7000.3335,12121.469,20997.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,64,95.23356,95.23356,52.0,117.0,78.0,35.601967,1267.5,0,0,0,0,0,0,0,0,1.0,97.5,52.0,117.0,0,0,0,0,0,0,2,104,2,234,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,5906125,14,12,1359.0,11098.0,517.0,0.0,97.07143,183.05588,2920.0,0.0,924.8333,1005.2474,2109.166331562573,4.402209570572922,236245.0,1.1554892e+06,5.782281e+06,1.0,5.906125e+06,454317.3,1.6009944e+06,5.782281e+06,1.0,49061.0,4460.091,9356.997,23766.0,1.0,0,0,0,0,304,264,2.3704205,2.031789,0.0,2920.0,461.37036,789.3473,623069.2,0,0,0,0,1,0,0,0,0.0,479.1154,97.07143,924.8333,0,0,0,0,0,0,14,1359,12,11098,8192,60,12,20,123841.0,0.0,123841.0,123841.0,5.782281e+06,0.0,5.782281e+06,5.782281e+06,Benign
17,45356,2,2,104.0,234.0,52.0,52.0,52.0,0.0,117.0,117.0,117.0,0.0,7452.156274803774,88.19119851838786,15118.667,26182.834,45352.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,40,44.0956,44.0956,52.0,117.0,78.0,35.601967,1267.5,0,0,0,0,0,0,0,0,1.0,97.5,52.0,117.0,0,0,0,0,0,0,2,104,2,234,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,21294,2,2,92.0,170.0,46.0,46.0,46.0,0.0,85.0,85.0,85.0,0.0,12303.935380858458,187.8463416924956,7098.0,12288.9,21288.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,93.92317,93.92317,46.0,85.0,61.6,21.36118,456.3,0,0,0,0,0,0,0,0,1.0,77.0,46.0,85.0,0,0,0,0,0,0,2,92,2,170,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,21317,2,2,80.0,156.0,40.0,40.0,40.0,0.0,78.0,78.0,78.0,0.0,11070.976216165502,187.6436646807712,7105.6665,12303.046,21312.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,93.82183,93.82183,40.0,78.0,55.2,20.813457,433.2,0,0,0,0,0,0,0,0,1.0,69.0,40.0,78.0,0,0,0,0,0,0,2,80,2,156,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,56154,2,2,80.0,156.0,40.0,40.0,40.0,0.0,78.0,78.0,78.0,0.0,4202.728211703529,71.2326815542971,18718.0,32416.197,56149.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,35.61634,35.61634,40.0,78.0,55.2,20.813457,433.2,0,0,0,0,0,0,0,0,1.0,69.0,40.0,78.0,0,0,0,0,0,0,2,80,2,156,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,10072815,14,19,5382.0,11838.0,2030.0,0.0,384.42856,720.0081,2920.0,0.0,623.0526,888.9344,1709.5518978557632,3.2761447519883964,314775.47,1.7673132e+06,9.999723e+06,1.0,73089.0,5622.231,10130.568,23931.0,1.0,1.0050785e+07,558376.94,2.3562895e+06,9.999834e+06,1.0,0,0,0,0,304,404,1.3898796,1.8862652,0.0,2920.0,506.47058,810.6544,657160.56,0,0,0,0,1,0,0,0,1.0,521.8182,384.42856,623.0526,0,0,0,0,0,0,14,5382,19,11838,8192,71,12,20,73089.0,0.0,73089.0,73089.0,9.999723e+06,0.0,9.999723e+06,9.999723e+06,Benign
17,21000,2,2,96.0,128.0,48.0,48.0,48.0,0.0,64.0,64.0,64.0,0.0,10666.666666666666,190.47619047619045,7000.0,12120.025,20995.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,64,40,95.2381,95.2381,48.0,64.0,54.4,8.763561,76.8,0,0,0,0,0,0,0,0,1.0,68.0,48.0,64.0,0,0,0,0,0,0,2,96,2,128,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,21055,2,2,96.0,226.0,48.0,48.0,48.0,0.0,113.0,113.0,113.0,0.0,15293.279506055567,189.97862740441693,7018.3335,12152.6455,21051.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,94.98931,94.98931,48.0,113.0,74.0,35.601967,1267.5,0,0,0,0,0,0,0,0,1.0,92.5,48.0,113.0,0,0,0,0,0,0,2,96,2,226,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,45381,2,2,96.0,226.0,48.0,48.0,48.0,0.0,113.0,113.0,113.0,0.0,7095.48048742866,88.14261475066658,15127.0,26195.537,45375.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,44.07131,44.07131,48.0,113.0,74.0,35.601967,1267.5,0,0,0,0,0,0,0,0,1.0,92.5,48.0,113.0,0,0,0,0,0,0,2,96,2,226,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,21273,2,2,50.0,82.0,25.0,25.0,25.0,0.0,41.0,41.0,41.0,0.0,6205.048653222395,188.0317773703756,7091.0,12268.117,21257.0,3.0,3.0,3.0,0.0,3.0,3.0,13.0,13.0,0.0,13.0,13.0,0,0,0,0,40,40,94.01589,94.01589,25.0,41.0,31.4,8.763561,76.8,0,0,0,0,0,0,0,0,1.0,39.25,25.0,41.0,0,0,0,0,0,0,2,50,2,82,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,21482,2,2,62.0,318.0,31.0,31.0,31.0,0.0,159.0,159.0,159.0,0.0,17689.228191043665,186.202402010986,7160.6665,12400.04,21479.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,93.101204,93.101204,31.0,159.0,82.2,70.10849,4915.2,0,0,0,0,0,0,0,0,1.0,102.75,31.0,159.0,0,0,0,0,0,0,2,62,2,318,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,21421,2,2,68.0,158.0,34.0,34.0,34.0,0.0,79.0,79.0,79.0,0.0,10550.394472713691,186.7326455347556,7140.3335,12365.688,21419.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,93.366325,93.366325,34.0,79.0,52.0,24.647514,607.5,0,0,0,0,0,0,0,0,1.0,65.0,34.0,79.0,0,0,0,0,0,0,2,68,2,158,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,21024,2,2,50.0,82.0,25.0,25.0,25.0,0.0,41.0,41.0,41.0,0.0,6278.538812785388,190.2587519025875,7008.0,12133.882,21019.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,95.12938,95.12938,25.0,41.0,31.4,8.763561,76.8,0,0,0,0,0,0,0,0,1.0,39.25,25.0,41.0,0,0,0,0,0,0,2,50,2,82,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,21433,2,2,62.0,318.0,31.0,31.0,31.0,0.0,159.0,159.0,159.0,0.0,17729.669201698314,186.62809685998224,7144.3335,12366.554,21424.0,4.0,4.0,4.0,0.0,4.0,4.0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,40,40,93.31405,93.31405,31.0,159.0,82.2,70.10849,4915.2,0,0,0,0,0,0,0,0,1.0,102.75,31.0,159.0,0,0,0,0,0,0,2,62,2,318,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,21432,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,9891.750653228815,186.6368047779022,7144.0,12371.173,21429.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,93.318405,93.318405,45.0,61.0,51.4,8.763561,76.8,0,0,0,0,0,0,0,0,1.0,64.25,45.0,61.0,0,0,0,0,0,0,2,90,2,122,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,44936,2,2,62.0,318.0,31.0,31.0,31.0,0.0,159.0,159.0,159.0,0.0,8456.471426028129,89.01548869503294,14978.667,25936.018,44927.0,3.0,6.0,6.0,0.0,6.0,6.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,44.507744,44.507744,31.0,159.0,82.2,70.10849,4915.2,0,0,0,0,0,0,0,0,1.0,102.75,31.0,159.0,0,0,0,0,0,0,2,62,2,318,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,45290,2,2,50.0,82.0,25.0,25.0,25.0,0.0,41.0,41.0,41.0,0.0,2914.550673437845,88.31971737690439,15096.667,26142.13,45283.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,44.15986,44.15986,25.0,41.0,31.4,8.763561,76.8,0,0,0,0,0,0,0,0,1.0,39.25,25.0,41.0,0,0,0,0,0,0,2,50,2,82,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,55437,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,3824.1607590598337,72.1539765860346,18479.0,32001.371,55431.0,2.0,4.0,4.0,0.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,36.07699,36.07699,45.0,61.0,51.4,8.763561,76.8,0,0,0,0,0,0,0,0,1.0,64.25,45.0,61.0,0,0,0,0,0,0,2,90,2,122,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,21384,2,2,62.0,510.0,31.0,31.0,31.0,0.0,255.0,255.0,255.0,0.0,26748.97119341564,187.05574261129817,7128.0,12339.996,21377.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,93.52787,93.52787,31.0,255.0,120.6,122.68985,15052.8,0,0,0,0,0,0,0,0,1.0,150.75,31.0,255.0,0,0,0,0,0,0,2,62,2,510,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,21384,2,2,90.0,146.0,45.0,45.0,45.0,0.0,73.0,73.0,73.0,0.0,11036.288814066593,187.05574261129817,7128.0,12342.594,21380.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,93.52787,93.52787,45.0,73.0,56.2,15.336231,235.2,0,0,0,0,0,0,0,0,1.0,70.25,45.0,73.0,0,0,0,0,0,0,2,90,2,146,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,40993,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,292.7329056180324,48.78881760300539,40993.0,0.0,40993.0,40993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,24.39441,24.39441,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,258,238,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,182,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,98901.0989010989,16483.516483516483,91.0,125.865005,180.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,20,40,5494.5054,10989.011,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,0,0,0,0,0,0,1,6,2,12,238,258,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,13,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,923076.9230769232,153846.15384615384,13.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,153846.16,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,60,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,320,1,3,6.0,18.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,75000.0,12499.999999999998,106.666664,91.19393,169.0,2.0,0.0,0.0,0.0,0.0,0.0,151.0,75.5,103.944695,149.0,2.0,0,0,0,0,20,60,3125.0,9375.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,3.0,7.5,6.0,6.0,0,0,0,0,0,0,1,6,3,18,82,252,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,21959,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,819.7094585363633,136.61824308939387,10979.5,15524.529,21957.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,20,40,45.539413,91.07883,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,0,0,0,0,0,0,1,6,2,12,252,82,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,395,1,3,6.0,18.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,60759.49367088608,10126.582278481012,131.66667,112.71793,213.0,3.0,0.0,0.0,0.0,0.0,0.0,216.0,108.0,148.49243,213.0,3.0,0,0,0,0,20,60,2531.6455,7594.9365,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,3.0,7.5,6.0,6.0,0,0,0,0,0,0,1,6,3,18,71,254,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,21901,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,821.880279439295,136.98004657321584,10950.5,15483.518,21899.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,20,40,45.660015,91.32003,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,0,0,0,0,0,0,1,6,2,12,254,71,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,9015650,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.665509419731245,1.80313e+06,2.686707e+06,6.005999e+06,3.0,9.01565e+06,1.80313e+06,2.686707e+06,6.005999e+06,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184,0,0.6655094,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,8192,-1,0,28,3.009648e+06,0.0,3.009648e+06,3.009648e+06,6.005999e+06,0.0,6.005999e+06,6.005999e+06,Benign
6,111276003,46,42,19616.0,7532.0,3401.0,0.0,426.43478,956.1422,1955.0,0.0,179.33333,508.2074,243.9699420188556,0.7908263922815416,1.2790345e+06,3.3375768e+06,1.0149101e+07,1.0,1.1118455e+08,2.4707678e+06,4.3745875e+06,1.0240007e+07,1.0,1.1118465e+08,2.7118208e+06,4.5276015e+06,1.0240337e+07,1.0,0,0,0,0,1488,1360,0.41338652,0.37743986,0.0,3401.0,305.03372,777.2566,604127.8,0,0,0,0,1,0,0,0,0.0,308.5,426.43478,179.33333,0,0,0,0,0,0,46,19616,42,7532,29200,193,12,32,116478.18,82344.875,364752.0,91202.0,9.991208e+06,461738.53,1.0149101e+07,8.609963e+06,Benign
6,92197,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.69267980519973,92197.0,0.0,92197.0,92197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,10.84634,10.84634,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,298,123,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,71,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42253.52112676056,35.5,45.96194,68.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,14084.507,28169.014,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,123,298,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,355,4,0,129.0,0.0,46.0,6.0,32.25,18.874586,0.0,0.0,0.0,0.0,363380.2816901408,11267.605633802816,118.333336,201.49524,351.0,2.0,355.0,118.333336,201.49524,351.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,80,0,11267.605,0.0,6.0,46.0,35.0,17.464249,305.0,0,0,1,0,0,1,0,0,0.0,43.75,32.25,0.0,0,0,0,0,0,0,4,129,0,0,16471,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,1363,4,0,129.0,0.0,46.0,6.0,32.25,18.874586,0.0,0.0,0.0,0.0,94644.16727806308,2934.702861335289,454.33334,785.19635,1361.0,1.0,1363.0,454.33334,785.19635,1361.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,80,0,2934.703,0.0,6.0,46.0,35.0,17.464249,305.0,0,0,1,0,0,1,0,0,0.0,43.75,32.25,0.0,0,0,0,0,0,0,4,129,0,0,16537,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,460,4,0,129.0,0.0,46.0,6.0,32.25,18.874586,0.0,0.0,0.0,0.0,280434.7826086956,8695.652173913044,153.33333,262.11703,456.0,2.0,460.0,153.33333,262.11703,456.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,80,0,8695.652,0.0,6.0,46.0,35.0,17.464249,305.0,0,0,1,0,0,1,0,0,0.0,43.75,32.25,0.0,0,0,0,0,0,0,4,129,0,0,16537,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,1,2,0,37.0,0.0,31.0,6.0,18.5,17.67767,0.0,0.0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2e+06,0.0,6.0,31.0,22.666666,14.433757,208.33333,0,0,1,0,0,1,0,0,0.0,34.0,18.5,0.0,0,0,0,0,0,0,2,37,0,0,16537,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,3,3,0,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6000000.0,1000000.0,1.5,0.70710677,2.0,1.0,3.0,1.5,0.70710677,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,1e+06,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,8.0,6.0,0.0,0,0,0,0,0,0,3,18,0,0,250,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,188,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,95744.68085106384,15957.44680851064,94.0,130.10765,186.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,20,40,5319.149,10638.298,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,0,0,0,0,0,0,1,6,2,12,250,16537,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,2,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1e+06,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,247,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,2,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1e+06,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,16471,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
